,Ruby Waves: Sign. Wave Height,Ruby Waves: Max. Wave Height,Ruby Waves: Peak Wave Period,"Ruby Waves: Wave Period, T02",Ruby Waves: Mean Wave Direction,Ruby Waves: x-comp. of wave height vector,Ruby Waves: y-comp. of wave height vector,Ruby Waves: Wind speed,Ruby Waves: Wind direction
2020-08-10 00:00:00,1.564181923866272,3.056314706802368,7.508512496948242,4.508850574493408,69.9588623046875,-1.4690840244293213,-0.5362155437469482,7.031209468841553,77.99755859375
2020-08-10 00:30:00,1.5722455978393555,3.0737342834472656,7.503615379333496,4.4731597900390625,70.2603988647461,-1.4794782400131226,-0.5311963558197021,7.171144962310791,76.82740783691406
2020-08-10 01:00:00,1.5822421312332153,3.095059633255005,7.498624801635742,4.436145782470703,70.48104858398438,-1.4909429550170898,-0.5288291573524475,7.314140319824219,75.70269775390625
2020-08-10 01:30:00,1.5909186601638794,3.113239049911499,7.493350505828857,4.415550708770752,70.64258575439453,-1.5006237030029297,-0.5274926424026489,7.288978099822998,75.50863647460938
2020-08-10 02:00:00,1.596757411956787,3.1252622604370117,7.487467288970947,4.4095778465271,70.7691650390625,-1.507309079170227,-0.5260918140411377,7.26392936706543,75.31282043457031
2020-08-10 02:30:00,1.6008671522140503,3.133638620376587,7.480727195739746,4.408876895904541,70.9510269165039,-1.5128716230392456,-0.5226426720619202,7.269914150238037,77.02791595458984
2020-08-10 03:00:00,1.6041463613510132,3.140317916870117,7.473069667816162,4.408735275268555,71.24409484863281,-1.5186492204666138,-0.5159516930580139,7.282548904418945,78.73870086669922
2020-08-10 03:30:00,1.606276035308838,3.1446359157562256,7.464579105377197,4.4103684425354,71.58040618896484,-1.523682951927185,-0.5077018737792969,7.252718925476074,79.24868774414062
2020-08-10 04:00:00,1.6072145700454712,3.1465256214141846,7.4552764892578125,4.413501739501953,71.9107666015625,-1.52747642993927,-0.49920326471328735,7.223721981048584,79.76261138916016
2020-08-10 04:30:00,1.6073819398880005,3.146822929382324,7.444806098937988,4.418259143829346,72.13460540771484,-1.5295701026916504,-0.49328774213790894,7.184697151184082,77.6923828125
2020-08-10 05:00:00,1.6068543195724487,3.145656108856201,7.43235445022583,4.424914360046387,72.21833801269531,-1.5297826528549194,-0.4908929467201233,7.155513286590576,75.60491180419922
2020-08-10 05:30:00,1.6040064096450806,3.1395227909088135,7.417159557342529,4.441921234130859,72.25979614257812,-1.5274204015731812,-0.4889211654663086,7.012631893157959,75.35078430175781
2020-08-10 06:00:00,1.5977520942687988,3.1262238025665283,7.399206161499023,4.470510005950928,72.28410339355469,-1.5216647386550903,-0.4863710105419159,6.870059490203857,75.08769226074219
2020-08-10 06:30:00,1.5867937803268433,3.1030426025390625,7.379472732543945,4.516211986541748,72.19630432128906,-1.5104767084121704,-0.485343873500824,6.668145179748535,72.62090301513672
2020-08-10 07:00:00,1.5705100297927856,3.068744421005249,7.3593878746032715,4.580698490142822,71.98990631103516,-1.4932243824005127,-0.4857420027256012,6.47959041595459,70.00470733642578
2020-08-10 07:30:00,1.5576250553131104,3.042144775390625,7.338835716247559,4.614459037780762,71.75314331054688,-1.478963851928711,-0.48788124322891235,6.519443511962891,69.20650482177734
2020-08-10 08:00:00,1.5489301681518555,3.0245747566223145,7.3187360763549805,4.625242710113525,71.51854705810547,-1.468707799911499,-0.49118730425834656,6.560769081115723,68.41859436035156
2020-08-10 08:30:00,1.5437440872192383,3.0144271850585938,7.300563812255859,4.6210408210754395,71.32820892333984,-1.4621546268463135,-0.4944137632846832,6.663888931274414,69.84444427490234
2020-08-10 09:00:00,1.5426967144012451,3.0129892826080322,7.284482002258301,4.600498676300049,71.20413970947266,-1.4600825309753418,-0.49726516008377075,6.771035671234131,71.22632598876953
2020-08-10 09:30:00,1.5504213571548462,3.030057191848755,7.269549369812012,4.544251918792725,71.14839935302734,-1.466901183128357,-0.5012152194976807,6.99807596206665,72.9079360961914
2020-08-10 10:00:00,1.5674779415130615,3.066240072250366,7.253958702087402,4.472501277923584,71.17892456054688,-1.4833111763000488,-0.5059486031532288,7.230961322784424,74.48163604736328
2020-08-10 10:30:00,1.5844391584396362,3.1011738777160645,7.2357001304626465,4.436371326446533,71.19283294677734,-1.4994893074035645,-0.511036217212677,7.173816680908203,74.11400604248047
2020-08-10 11:00:00,1.5951228141784668,3.122410774230957,7.214439392089844,4.436135768890381,71.1326675415039,-1.5090621709823608,-0.5160311460494995,7.117064476013184,73.74110412597656
2020-08-10 11:30:00,1.5993975400924683,3.1302804946899414,7.192566394805908,4.45366096496582,71.0280532836914,-1.5121643543243408,-0.520149827003479,7.022883415222168,72.78712463378906
2020-08-10 12:00:00,1.5983703136444092,3.1273982524871826,7.173668384552002,4.477931499481201,70.92727661132812,-1.51028311252594,-0.5224667191505432,6.930716514587402,71.8076400756836
2020-08-10 12:00:00,1.5983703136444092,3.1273982524871826,7.173667907714844,4.477931499481201,70.92727661132812,-1.51028311252594,-0.5224667191505432,6.930716514587402,71.8076400756836
2020-08-10 12:30:00,1.5956149101257324,3.121433973312378,7.160032749176025,4.492302417755127,70.94517517089844,-1.5078532695770264,-0.521099328994751,6.984349727630615,72.93603515625
2020-08-10 13:00:00,1.5946135520935059,3.119623899459839,7.1517462730407715,4.487415790557861,71.12299346923828,-1.5085303783416748,-0.5160983800888062,7.040770530700684,74.04617309570312
2020-08-10 13:30:00,1.5937074422836304,3.1181468963623047,7.147395610809326,4.480052947998047,71.39239501953125,-1.5100886821746826,-0.5087102055549622,7.01174259185791,74.62586975097656
2020-08-10 14:00:00,1.5914283990859985,3.113837242126465,7.145262718200684,4.4771575927734375,71.6810073852539,-1.5104670524597168,-0.5003712177276611,6.983523368835449,75.20899963378906
2020-08-10 14:30:00,1.5857410430908203,3.1023130416870117,7.1440348625183105,4.489304065704346,71.96846771240234,-1.5075469017028809,-0.49101272225379944,6.8176774978637695,76.79427337646484
2020-08-10 15:00:00,1.5742223262786865,3.078505277633667,7.1433305740356445,4.524470806121826,72.22531127929688,-1.4987603425979614,-0.4807176887989044,6.657383441925049,78.4565658569336
2020-08-10 15:30:00,1.5577034950256348,3.0443496704101562,7.143810749053955,4.574078559875488,72.42150115966797,-1.4846465587615967,-0.4705822467803955,6.440645217895508,80.24649047851562
2020-08-10 16:00:00,1.5407391786575317,3.009709119796753,7.146560192108154,4.6112823486328125,72.60696411132812,-1.4699721336364746,-0.4606999158859253,6.230682373046875,82.1587905883789
2020-08-10 16:30:00,1.523667573928833,2.9750916957855225,7.15219783782959,4.642320156097412,72.74848937988281,-1.4547992944717407,-0.4520026743412018,6.000433921813965,81.40036010742188
2020-08-10 17:00:00,1.5065964460372925,2.9406540393829346,7.160573959350586,4.66859769821167,72.82830047607422,-1.439111590385437,-0.4449349343776703,5.771430969238281,80.58248138427734
2020-08-10 17:30:00,1.4898062944412231,2.9069201946258545,7.170968055725098,4.6908955574035645,72.86847686767578,-1.4233704805374146,-0.43898043036460876,5.550438404083252,79.94751739501953
2020-08-10 18:00:00,1.4734529256820679,2.874140977859497,7.182396411895752,4.710887432098389,72.87598419189453,-1.4077908992767334,-0.4339807331562042,5.3303914070129395,79.26065826416016
2020-08-10 18:30:00,1.4579246044158936,2.843085289001465,7.193916320800781,4.728060245513916,72.82963562011719,-1.39259672164917,-0.43054038286209106,5.166787624359131,76.0779800415039
2020-08-10 19:00:00,1.4434398412704468,2.814148187637329,7.204817295074463,4.743484020233154,72.72550201416016,-1.3779786825180054,-0.42877694964408875,5.0202178955078125,72.69879913330078
2020-08-10 19:30:00,1.4303361177444458,2.788043975830078,7.214689254760742,4.754859924316406,72.61595916748047,-1.3646531105041504,-0.42750298976898193,4.971395969390869,72.14324188232422
2020-08-10 20:00:00,1.4187767505645752,2.7650997638702393,7.223395824432373,4.761874198913574,72.5259017944336,-1.3529576063156128,-0.42618295550346375,4.923239231109619,71.57808685302734
2020-08-10 20:30:00,1.4095258712768555,2.747035503387451,7.230978488922119,4.755705833435059,72.44223022460938,-1.3435178995132446,-0.4253745377063751,5.151547431945801,70.75438690185547
2020-08-10 21:00:00,1.403211236000061,2.7351832389831543,7.237583160400391,4.733512878417969,72.35386657714844,-1.3368459939956665,-0.42553845047950745,5.3808817863464355,70.00102996826172
2020-08-10 21:30:00,1.3998526334762573,2.729518413543701,7.243351936340332,4.698540210723877,72.23700714111328,-1.332779884338379,-0.42724668979644775,5.6916656494140625,68.18051147460938
2020-08-10 22:00:00,1.3997794389724731,2.730696439743042,7.24840784072876,4.651758193969727,72.07303619384766,-1.3314859867095947,-0.4310426712036133,6.0076117515563965,66.55005645751953
2020-08-10 22:30:00,1.4030046463012695,2.738658905029297,7.252841472625732,4.5975565910339355,71.84571075439453,-1.3328347206115723,-0.437332421541214,6.286013603210449,64.41216278076172
2020-08-10 23:00:00,1.4094734191894531,2.753207206726074,7.2567033767700195,4.540085792541504,71.54302215576172,-1.3366501331329346,-0.4464165270328522,6.572452545166016,62.457881927490234
2020-08-10 23:30:00,1.4223592281341553,2.7811667919158936,7.259963035583496,4.461690425872803,71.09837341308594,-1.345334529876709,-0.46096888184547424,6.848543643951416,59.98920822143555
2020-08-11 00:00:00,1.4480313062667847,2.835684061050415,7.262275218963623,4.351486682891846,70.37855529785156,-1.3636236190795898,-0.48646873235702515,7.136439800262451,57.71603012084961
2020-08-11 00:00:00,1.4480313062667847,2.835684061050415,7.262275218963623,4.351486682891846,70.37855529785156,-1.3636236190795898,-0.48646873235702515,7.136439800262451,57.71603012084961
2020-08-11 00:30:00,1.4805774688720703,2.903262138366699,7.262073040008545,4.268897533416748,69.58332061767578,-1.3872731924057007,-0.5166863203048706,7.418226718902588,57.610321044921875
2020-08-11 01:00:00,1.513166069984436,2.969618558883667,7.255974769592285,4.227621078491211,68.91452026367188,-1.4115952253341675,-0.5445412397384644,7.700158596038818,57.51261901855469
2020-08-11 01:30:00,1.539815068244934,3.022716760635376,7.239803314208984,4.226043224334717,68.51443481445312,-1.4325952529907227,-0.5641155242919922,7.64865779876709,58.81646728515625
2020-08-11 02:00:00,1.5584019422531128,3.058919906616211,7.211641311645508,4.245345115661621,68.39894104003906,-1.4487690925598145,-0.5738192200660706,7.601221561431885,60.13792419433594
2020-08-11 02:30:00,1.5717235803604126,3.084512710571289,7.174270153045654,4.266233921051025,68.52151489257812,-1.4624091386795044,-0.5755784511566162,7.603217601776123,62.65468978881836
2020-08-11 03:00:00,1.5820910930633545,3.1043338775634766,7.133375644683838,4.283374786376953,68.83304595947266,-1.4751911163330078,-0.5713500380516052,7.620244979858398,65.16571044921875
2020-08-11 03:30:00,1.5901145935058594,3.1194992065429688,7.093629837036133,4.300514221191406,69.18839263916016,-1.4862051010131836,-0.565034806728363,7.580167293548584,66.00015258789062
2020-08-11 04:00:00,1.5962681770324707,3.1309266090393066,7.057136535644531,4.3182806968688965,69.5137939453125,-1.4951518774032593,-0.5587380528450012,7.541793346405029,66.84361267089844
2020-08-11 04:30:00,1.5997576713562012,3.1368706226348877,7.024832725524902,4.341780185699463,69.81696319580078,-1.5013625621795654,-0.5520219206809998,7.367684841156006,67.56829071044922
2020-08-11 05:00:00,1.600070834159851,3.136315107345581,6.998005390167236,4.371039390563965,70.10321807861328,-1.5043972730636597,-0.5446191430091858,7.194818019866943,68.328125
2020-08-11 05:30:00,1.5977542400360107,3.1304736137390137,6.978005409240723,4.40267276763916,70.35747528076172,-1.5046162605285645,-0.5371578931808472,7.076364517211914,68.58648681640625
2020-08-11 06:00:00,1.5930503606796265,3.119861602783203,6.965582847595215,4.43622350692749,70.58024597167969,-1.5022529363632202,-0.5297393798828125,6.958096981048584,68.85379791259766
2020-08-11 06:30:00,1.5859037637710571,3.104368209838867,6.960692405700684,4.472130298614502,70.71919250488281,-1.496783971786499,-0.5237334370613098,6.841549396514893,66.88571166992188
2020-08-11 07:00:00,1.5764551162719727,3.084230899810791,6.962407112121582,4.51234769821167,70.76118469238281,-1.4882452487945557,-0.519521951675415,6.733453750610352,64.85328674316406
2020-08-11 07:30:00,1.5697311162948608,3.0702502727508545,6.968987941741943,4.5289716720581055,70.68769836425781,-1.4812308549880981,-0.5192101001739502,6.870427131652832,62.51625442504883
2020-08-11 08:00:00,1.569761872291565,3.070767402648926,6.978241920471191,4.510953903198242,70.46028900146484,-1.4791877269744873,-0.5250954031944275,7.0184407234191895,60.275856018066406
2020-08-11 08:30:00,1.5705742835998535,3.0726943016052246,6.988776206970215,4.499295234680176,70.24527740478516,-1.47797691822052,-0.5309079885482788,6.921218395233154,60.752872467041016
2020-08-11 09:00:00,1.5675517320632935,3.066345453262329,7.000535011291504,4.509343147277832,70.15185546875,-1.474273681640625,-0.5322807431221008,6.824615955352783,61.24504089355469
2020-08-11 09:30:00,1.5646878480911255,3.060452938079834,7.0133891105651855,4.514235973358154,70.11685180664062,-1.471253752708435,-0.5322134494781494,6.889217376708984,62.28404235839844
2020-08-11 10:00:00,1.5669622421264648,3.0653650760650635,7.025629997253418,4.499971866607666,70.10466003417969,-1.4732674360275269,-0.5333268046379089,6.95613956451416,63.302947998046875
2020-08-11 10:30:00,1.577842116355896,3.0881235599517822,7.033890247344971,4.461540222167969,70.22965240478516,-1.4846662282943726,-0.5338143110275269,7.222728729248047,67.3328628540039
2020-08-11 11:00:00,1.5965420007705688,3.126638174057007,7.03501033782959,4.4171271324157715,70.61479187011719,-1.5058845281600952,-0.5300227999687195,7.522998332977295,71.05380249023438
2020-08-11 11:30:00,1.6128801107406616,3.159237861633301,7.029292106628418,4.410426616668701,71.33160400390625,-1.527906060218811,-0.5163538455963135,7.356575965881348,76.77169036865234
2020-08-11 12:00:00,1.6230612993240356,3.1786930561065674,7.020491123199463,4.428401470184326,72.31907653808594,-1.546304702758789,-0.49302372336387634,7.267160892486572,82.69132232666016
2020-08-11 12:00:00,1.6230612993240356,3.1786930561065674,7.020491123199463,4.428401470184326,72.31907653808594,-1.546304702758789,-0.49302372336387634,7.267160892486572,82.69132232666016
2020-08-11 12:30:00,1.6287962198257446,3.18894100189209,7.013477802276611,4.455741882324219,73.4394760131836,-1.561161994934082,-0.4643227756023407,7.133833885192871,87.83504486083984
2020-08-11 13:00:00,1.6323931217193604,3.194827079772949,7.011415481567383,4.486105918884277,74.61605072021484,-1.573839545249939,-0.4331229329109192,7.061337471008301,93.13726806640625
2020-08-11 13:30:00,1.6425535678863525,3.214775562286377,7.013134479522705,4.482852935791016,75.7371597290039,-1.591856598854065,-0.40475931763648987,7.4778289794921875,90.95085906982422
2020-08-11 14:00:00,1.6619899272918701,3.253959894180298,7.014611721038818,4.4545817375183105,76.69120025634766,-1.6172789335250854,-0.38268664479255676,7.905087471008301,89.00202941894531
2020-08-11 14:30:00,1.678787112236023,3.2869606018066406,7.014531135559082,4.455894947052002,77.4129867553711,-1.6383510828018188,-0.3659495711326599,7.708406448364258,89.26593780517578
2020-08-11 15:00:00,1.6877474784851074,3.3035457134246826,7.0142502784729,4.482620716094971,77.93514251708984,-1.6503647565841675,-0.35287779569625854,7.513123512268066,89.5461196899414
2020-08-11 15:30:00,1.6951181888580322,3.317366600036621,7.014532566070557,4.498438358306885,78.49329376220703,-1.6609282493591309,-0.3382564187049866,7.643887519836426,93.20652770996094
2020-08-11 16:00:00,1.7049492597579956,3.3367607593536377,7.014676094055176,4.496211528778076,79.2339859008789,-1.6747992038726807,-0.31859034299850464,7.805240154266357,96.72244262695312
2020-08-11 16:30:00,1.713521957397461,3.3536267280578613,7.013694763183594,4.4979166984558105,79.97563934326172,-1.6872061491012573,-0.29837098717689514,7.737560749053955,98.0831069946289
2020-08-11 17:00:00,1.7183974981307983,3.3629403114318848,7.010995864868164,4.507770538330078,80.61339569091797,-1.6952177286148071,-0.2803660035133362,7.674747943878174,99.46634674072266
2020-08-11 17:30:00,1.718119740486145,3.3616747856140137,7.006612777709961,4.52962589263916,81.03112030029297,-1.6969261169433594,-0.26796185970306396,7.42821741104126,97.8883285522461
2020-08-11 18:00:00,1.7129123210906982,3.3503267765045166,7.000945568084717,4.561736106872559,81.21426391601562,-1.692618489265442,-0.26176097989082336,7.188173770904541,96.2087631225586
2020-08-11 18:30:00,1.7088450193405151,3.341724157333374,6.994216442108154,4.579492092132568,81.45463562011719,-1.689697504043579,-0.2540786862373352,7.306889057159424,98.1521987915039
2020-08-11 19:00:00,1.7094722986221313,3.3431649208068848,6.986652851104736,4.575197219848633,81.89826965332031,-1.6922738552093506,-0.24107764661312103,7.434985160827637,100.02508544921875
2020-08-11 19:30:00,1.7072980403900146,3.3387415409088135,6.980368137359619,4.582056522369385,82.30950164794922,-1.6918412446975708,-0.22861318290233612,7.231392860412598,101.19326782226562
2020-08-11 20:00:00,1.6963127851486206,3.316248655319214,6.978902816772461,4.6092729568481445,82.49663543701172,-1.6817082166671753,-0.2216203510761261,7.031148433685303,102.42610168457031
2020-08-11 20:30:00,1.6756336688995361,3.2741239070892334,6.984989643096924,4.6528825759887695,82.32036590576172,-1.660527229309082,-0.22398704290390015,6.825128555297852,99.4464111328125
2020-08-11 21:00:00,1.6490557193756104,3.2204530239105225,6.999163627624512,4.695366859436035,81.8660888671875,-1.6323832273483276,-0.23335227370262146,6.639256954193115,96.28704071044922
2020-08-11 21:30:00,1.6233633756637573,3.1695148944854736,7.019519329071045,4.70750617980957,81.319091796875,-1.6046764850616455,-0.24503058195114136,6.697336196899414,91.55176544189453
2020-08-11 22:00:00,1.601015567779541,3.1261367797851562,7.043445110321045,4.689805030822754,80.71774291992188,-1.5799540281295776,-0.25824010372161865,6.8010053634643555,86.93317413330078
2020-08-11 22:30:00,1.5845638513565063,3.095529794692993,7.068728446960449,4.635677814483643,80.13341522216797,-1.5610251426696777,-0.27150872349739075,7.053561210632324,84.53656768798828
2020-08-11 23:00:00,1.5776493549346924,3.0850865840911865,7.09358024597168,4.541751861572266,79.61592864990234,-1.551709771156311,-0.2843478322029114,7.317789554595947,82.30988311767578
